movie_id;french_title;original_title;year;duration;rating;num_rate;budget
tt0053853;Gasu ningen dai 1 gô;Gasu ningen dai 1 gô;1960;92.0;6.4;362.0;
tt0097619;Gat seng gung ziu;Gat seng gung ziu;1990;90.0;6.3;229.0;
tt3446908;Gata Velha Ainda Mia;Gata Velha Ainda Mia;2014;89.0;6.7;102.0;
tt6159026;Gatao;Gatao;2015;105.0;5.1;155.0;
tt0495033;Gatão de Meia Idade;Gatão de Meia Idade;2006;93.0;4.5;105.0;
tt0341372;Gate to Heaven;Gate to Heaven;2003;90.0;5.5;168.0;
tt0041403;Gategutter;Gategutter;1949;77.0;6.5;249.0;
tt3859138;Gates of Darkness;Gates of Darkness;2019;91.0;4.0;327.0;
tt0106989;Gatica, el mono;Gatica, el mono;1993;136.0;7.2;487.0;
tt3594812;Gato negro;Gato negro;2014;120.0;5.8;225.0;
tt0074564;Gator;Gator;1976;115.0;5.9;3903.0;
tt0071577;Gatsby le magnifique;The Great Gatsby;1974;144.0;6.4;23594.0;6500000.0
tt0071537;Gatti rossi in un labirinto di vetro;Gatti rossi in un labirinto di vetro;1975;90.0;5.9;1437.0;
tt2156785;Gattu;Gattu;2011;90.0;7.3;397.0;
tt1442556;Gaturro;Gaturro;2010;86.0;3.9;192.0;
tt2794684;Gatwick Gangsters;Gatwick Gangsters;2017;106.0;3.1;230.0;6850000.0
tt0110201;Gau ban ji ma goon: Bak min Bau Ching Tin;Gau ban ji ma goon: Bak min Bau Ching Tin;1994;106.0;7.5;3377.0;
tt3414954;Gau foh ying hung;Gau foh ying hung;2014;115.0;6.2;1153.0;
tt6270524;Gau geung ching dou foo;Gau geung ching dou foo;2017;93.0;5.8;816.0;
tt0304098;Gau Lung bing sat;Gau Lung bing sat;2001;101.0;6.5;384.0;
tt0819765;Gau ngao gau;Gau ngao gau;2006;109.0;6.6;2376.0;
tt0237501;Gau sing bou hei;Gau sing bou hei;1998;86.0;5.9;129.0;
tt0104322;Gau yat san diu haap lui;Gau yat san diu haap lui;1991;92.0;6.0;671.0;
tt0235412;Gaudi Afternoon;Gaudi Afternoon;2001;97.0;5.9;1090.0;
tt6330052;Gaugin-Voyage de Tahiti;Gauguin - Voyage de Tahiti;2017;102.0;5.9;1809.0;
tt0287624;Gauguin;Paradise Found;2003;93.0;5.7;597.0;7200000.0
tt0091712;Gauguin, le loup dans le soleil;Oviri;1986;100.0;6.1;364.0;
tt1792566;Gauragangur;Gauragangur;2010;90.0;5.7;148.0;
tt0306886;Gauri Ganesha;Gauri Ganesha;1991;148.0;8.2;423.0;
tt0982875;Gauri: The Unborn;Gauri: The Unborn;2007;98.0;3.6;107.0;
tt5832544;Gautamiputra Satakarni;Gautamiputra Satakarni;2017;131.0;6.5;1986.0;
tt5253630;Gautas Iskvietimas;Gautas Iskvietimas;2016;84.0;6.2;1392.0;
tt6138400;Gautas iskvietimas 3;Gautas iskvietimas 3;2016;89.0;5.2;679.0;
tt11536072;Gauthamante Radham;Gauthamante Radham;2020;128.0;6.3;478.0;
tt0364365;Gav khuni;Gav khuni;2003;96.0;6.3;331.0;
tt1215870;Gaven;Gaven;2008;93.0;6.2;156.0;1194109.0
tt0070093;Gawain et le chevalier vert;Gawain and the Green Knight;1973;93.0;5.8;202.0;
tt2146972;Gawas biqarar gomhory;Gawas biqarar gomhory;2001;108.0;5.3;442.0;
tt3992296;Gawazah Miri;Gawazah Miri;2014;97.0;3.9;246.0;
tt0393321;Gay;Gay;2004;100.0;2.0;397.0;2340000.0
tt0057093;Gay Purr-ee;Gay Purr-ee;1962;85.0;6.9;1660.0;
tt0414040;Gayab;Gayab;2004;138.0;4.2;772.0;
tt7690466;Gayatri;Gayatri;2018;125.0;6.5;761.0;1950000.0
tt2106739;Gayby;Gayby;2012;85.0;6.0;2548.0;
tt0379298;Gaz Bar Blues;Gaz Bar Blues;2003;115.0;7.4;1019.0;
tt3431786;Gaz de France;Gaz de France;2015;83.0;5.6;184.0;
tt11692148;Gaza mon amour;Gaza mon amour;2020;87.0;6.8;362.0;
tt3956396;GazGolder;GazGolder;2014;119.0;2.5;294.0;4000000.0
tt0093077;Gde nakhoditsya Nofelet?;Gde nakhoditsya Nofelet?;1988;82.0;6.5;453.0;
tt0058130;Gdzie jest general...;Gdzie jest general...;1964;92.0;6.8;144.0;
tt0049261;Géant;Giant;1956;201.0;7.6;34322.0;5400000.0
tt2094825;Gearheads;Gearheads;2016;82.0;3.4;208.0;
tt0065762;Gebissen wird nur nachts - das Happening der Vampire;Gebissen wird nur nachts - das Happening der Vampire;1971;102.0;4.8;419.0;
tt2006802;Gebo et l'ombre;Gebo et l'ombre;2012;95.0;6.4;578.0;1872000.0
tt0235413;Geboren in Absurdistan;Geboren in Absurdistan;1999;116.0;6.1;237.0;
tt0280699;Gebürtig;Gebürtig;2002;110.0;6.3;197.0;
tt3836308;Gece;Gece;2014;105.0;5.2;790.0;
tt0425057;Gece 11:45;Gece 11:45;2005;98.0;4.3;490.0;
tt0280356;Gece yolculugu;Gece yolculugu;1988;100.0;7.1;373.0;
tt1556154;Gece, Melek ve Bizim Çocuklar;Gece, Melek ve Bizim Çocuklar;1994;97.0;7.2;646.0;
tt0279106;Gecelerin ötesi;Gecelerin ötesi;1960;112.0;7.3;186.0;
tt1537772;Gecenin Kanatlari;Gecenin Kanatlari;2009;97.0;4.7;1594.0;2000000.0
tt0085580;Geek Maggot Bingo or The Freak from Suckweasel Mountain;Geek Maggot Bingo or The Freak from Suckweasel Mountain;1983;74.0;3.0;213.0;
tt9614772;Geetha;Geetha;2019;148.0;6.1;127.0;
tt8590896;Geetha Govindam;Geetha Govindam;2018;142.0;7.7;10657.0;
tt5640774;Geethaiyin Raadhai;Geethaiyin Raadhai;2016;135.0;7.5;274.0;1000000.0
tt3916746;Geethanjali;Geethanjali;2014;135.0;6.3;266.0;
tt3322506;Geethanjali;Geethanjali;2013;150.0;3.8;424.0;
tt0410006;Gefangen;Gefangen;2004;96.0;5.1;1002.0;
tt0879812;Gegege no Kitarô;Gegege no Kitarô;2007;103.0;5.3;348.0;
tt1169147;Gegege no Kitarô: Sennen noroi uta;Gegege no Kitarô: Sennen noroi uta;2008;119.0;5.1;134.0;
tt1688644;Gegengerade;Gegengerade;2011;100.0;4.1;275.0;
tt0070096;Geh, zieh dein Dirndl aus;Geh, zieh dein Dirndl aus;1973;85.0;4.8;199.0;
tt4499228;Gehenna: Where Death Lives;Gehenna: Where Death Lives;2016;105.0;5.0;1679.0;650000.0
tt0259322;Gehrayee;Gehrayee;1980;135.0;6.8;142.0;
tt0070097;Gehri Chaal;Gehri Chaal;1973;147.0;5.4;123.0;
tt0341341;Gei wo yi zhi mao;Gei wo yi zhi mao;2003;94.0;1.6;407.0;
tt1298760;Geisha vs ninja;Geisha vs ninja;2008;78.0;4.9;591.0;
tt6876488;Gek van Geluk;Gek van Geluk;2017;106.0;5.4;265.0;
tt6797218;Gek van Oranje;Gek van Oranje;2018;100.0;5.6;162.0;
tt0067523;Gekido no showashi: Okinawa kessen;Gekido no showashi: Okinawa kessen;1971;149.0;7.0;306.0;
tt10650424;Gekijo;Gekijo;2020;136.0;6.5;326.0;
tt1148261;Gekijô ban Bleach: The DiamondDust Rebellion - Mô hitotsu no hyôrinmaru;Gekijô ban Bleach: The DiamondDust Rebellion - Mô hitotsu no hyôrinmaru;2007;92.0;7.1;2728.0;
tt1278060;Gekijô ban Kara no kyôkai: Dai go shô - Mujun rasen;Gekijô ban Kara no kyôkai: Dai go shô - Mujun rasen;2008;114.0;7.9;1484.0;
tt1155650;Gekijô ban Kara no kyôkai: Dai isshô - Fukan fûkei;Gekijô ban Kara no kyôkai: Dai isshô - Fukan fûkei;2007;49.0;7.0;1986.0;
tt1155651;Gekijô ban Kara no kyôkai: Dai ni shô - Satsujin kôsatsu (zen);Gekijô ban Kara no kyôkai: Dai ni shô - Satsujin kôsatsu (zen);2007;61.0;7.1;1483.0;
tt1343089;Gekijô ban Kara no kyôkai: Dai roku shô - Bôkyaku rokuon;Gekijô ban Kara no kyôkai: Dai roku shô - Bôkyaku rokuon;2008;59.0;6.7;1123.0;
tt1155652;Gekijô ban Kara no kyôkai: Dai san shô - Tsukakû zanryû;Gekijô ban Kara no kyôkai: Dai san shô - Tsukakû zanryû;2008;58.0;7.4;1402.0;
tt1233474;Gekijô ban Kara no kyôkai: Dai yon shô - Garan no dô;Gekijô ban Kara no kyôkai: Dai yon shô - Garan no dô;2008;46.0;7.2;1282.0;
tt1345776;Gekijô ban Kara no kyôkai: Satsujin kôsatsu (Go);Gekijô ban Kara no kyôkai: Satsujin kôsatsu (Go);2009;120.0;7.6;1195.0;
tt1288461;Gekijô ban Tengen toppa guren ragan: Guren hen;Gekijô ban Tengen toppa guren ragan: Guren hen;2008;112.0;7.7;1439.0;
tt1422651;Gekijô ban Tengen toppa guren ragan: Ragan hen;Gekijô ban Tengen toppa guren ragan: Ragan hen;2009;126.0;8.0;845.0;
tt4289298;Gekijô rei;Gekijô rei;2015;99.0;4.5;313.0;
tt1190545;Gekijô-ban Dôbutsu no Mori;Gekijô-ban Dôbutsu no Mori;2006;87.0;6.5;782.0;
tt0304072;Gekijôban Furandaasu no inu;Gekijôban Furandaasu no inu;1997;93.0;7.7;541.0;
tt1636780;Gekijôban Gintama: Shin'yaku Benizakura hen;Gekijôban Gintama: Shin'yaku Benizakura hen;2010;96.0;7.7;1492.0;
tt7058854;Gekijoban Haikara-san ga Toru Zenpen: Benio, Hana no 17-sai;Gekijoban Haikara-san ga Toru Zenpen: Benio, Hana no 17-sai;2017;97.0;6.7;118.0;
tt5688888;Gekijoban Hibike! Euphonium kitaujigakuen suisougakubu he yokoso;Gekijoban Hibike! Euphonium kitaujigakuen suisougakubu he yokoso;2016;103.0;6.6;130.0;
tt7089882;Gekijoban Hibike! Euphonium: Chikai no Finale;Gekijoban Hibike! Euphonium: Chikai no Finale;2019;100.0;7.0;194.0;
tt1476252;Gekijôban kamen raidâ Dikeido: Ôru raidâ tai daishokkâ;Gekijôban kamen raidâ Dikeido: Ôru raidâ tai daishokkâ;2009;79.0;6.8;165.0;
tt7785128;Gekijo-ban Non Non Biyori: Vacation;Gekijo-ban Non Non Biyori: Vacation;2018;71.0;7.5;192.0;
tt2036375;Gekijôban Ôran kôkô hosutobu;Gekijôban Ôran kôkô hosutobu;2012;105.0;6.3;196.0;
tt0466405;Gekijôban XXXHolic Manatsu no yoru no yume;Gekijôban XXXHolic Manatsu no yoru no yume;2005;60.0;7.1;576.0;
tt3684484;Gekijô-ban: Zero;Gekijô-ban: Zero;2014;104.0;5.8;454.0;
tt2323836;Gekijouban Ano hi mita hana no namae wo bokutachi wa mada shiranai.;Gekijouban Ano hi mita hana no namae wo bokutachi wa mada shiranai.;2013;99.0;7.4;1892.0;
tt1941466;Gekijouban Blood-C: The Last Dark;Gekijouban Blood-C: The Last Dark;2012;107.0;6.1;964.0;
tt1809274;Gekijouban Bureiku bureido Daigoshou: Shisen no hate;Gekijouban Bureiku bureido Daigoshou: Shisen no hate;2011;47.0;7.3;205.0;
tt1663145;Gekijouban Bureiku bureido Daiisshou: Kakusei no koku;Gekijouban Bureiku bureido Daiisshou: Kakusei no koku;2010;51.0;7.1;252.0;
tt1679583;Gekijouban Bureiku bureido Dainishou: Ketsubetsu no michi;Gekijouban Bureiku bureido Dainishou: Ketsubetsu no michi;2010;51.0;7.1;205.0;
tt1865375;Gekijouban Bureiku bureido Dairokushou: Doukoku no toride;Gekijouban Bureiku bureido Dairokushou: Doukoku no toride;2011;52.0;7.3;170.0;
tt1726641;Gekijouban Bureiku bureido Daisanshou: Kyoujin no kizu;Gekijouban Bureiku bureido Daisanshou: Kyoujin no kizu;2010;47.0;7.2;168.0;
tt1753855;Gekijouban Bureiku bureido Daiyonshou: Sanka no chi;Gekijouban Bureiku bureido Daiyonshou: Sanka no chi;2010;49.0;7.2;157.0;
tt9526152;Gekijouban danjon ni deai o motomeru no wa machigatteiru daro ka: Orion no ya;Gekijouban danjon ni deai o motomeru no wa machigatteiru daro ka: Orion no ya;2019;82.0;6.8;738.0;
tt5331768;Gekijouban Dêto a raibu: Mayuri jajjimento;Gekijouban Dêto a raibu: Mayuri jajjimento;2015;72.0;6.5;224.0;
tt10551160;Gekijouban Fainaru fantajî XIV: Hikari no otousan;Gekijouban Fainaru fantajî XIV: Hikari no otousan;2019;114.0;7.4;358.0;
tt2085795;Gekijouban Fairy Tail: Houou no miko;Gekijouban Fairy Tail: Houou no miko;2012;86.0;7.1;1812.0;
tt7283066;Gekijouban Fate/kaleid liner Purizuma Iriya: Sekka no chikai;Gekijouban Fate/kaleid liner Purizuma Iriya: Sekka no chikai;2017;90.0;6.3;160.0;
tt4054952;Gekijouban Fate/Stay Night: Heaven's Feel - I. Presage Flower;Gekijouban Fate/Stay Night: Heaven's Feel - I. Presage Flower;2017;120.0;7.4;1695.0;
tt8091892;Gekijouban Fate/Stay Night: Heaven's Feel - II. Lost Butterfly;Gekijouban Fate/Stay Night: Heaven's Feel - II. Lost Butterfly;2019;117.0;8.0;1207.0;
tt1587156;Gekijouban Fate/Stay Night: Unlimited Blade Works;Gekijouban Fate/Stay Night: Unlimited Blade Works;2010;107.0;6.9;1479.0;
tt2374144;Gekijouban Gintama Kanketsu-hen: Yorozuyayo eien nare;Gekijouban Gintama Kanketsu-hen: Yorozuyayo eien nare;2013;110.0;8.3;2013.0;
tt6973828;Gekijouban Hibike! Euphonium: Todoketai Melody;Gekijouban Hibike! Euphonium: Todoketai Melody;2017;105.0;6.8;116.0;
tt2918988;Gekijouban Hunter x Hunter: Fantomu rûju;Gekijouban Hunter x Hunter: Fantomu rûju;2013;97.0;6.8;2041.0;
tt3198698;Gekijouban Hunter x Hunter: The Last Mission;Gekijouban Hunter x Hunter: The Last Mission;2013;97.0;6.8;1842.0;
tt1794796;Gekijouban Inazuma irebun: Saikyou gundan Ôga shuurai;Gekijouban Inazuma irebun: Saikyou gundan Ôga shuurai;2010;90.0;6.6;181.0;
tt3794204;Gekijouban K: Missing Kings;Gekijouban K: Missing Kings;2014;73.0;7.1;758.0;
tt1726286;Gekijouban Kidou senshi Gandamu 00: A wakening of the trailblazer;Gekijouban Kidou senshi Gandamu 00: A wakening of the trailblazer;2010;121.0;6.9;480.0;
tt2457282;Gekijouban Mahou shojo Madoka magika Shinpen: Hangyaku no monogatari;Gekijouban Mahou shojo Madoka magika Shinpen: Hangyaku no monogatari;2013;116.0;7.8;2965.0;
tt2194724;Gekijou-ban Mahou Shoujo Madoka*Magica: [Kouhen] Eien no monogatari;Gekijou-ban Mahou Shoujo Madoka*Magica: [Kouhen] Eien no monogatari;2012;109.0;8.0;1271.0;
tt2205948;Gekijou-ban Mahou Shoujo Madoka*Magica: [Zenpen] Hajimari no monogatari;Gekijou-ban Mahou Shoujo Madoka*Magica: [Zenpen] Hajimari no monogatari;2012;130.0;7.7;1303.0;
tt6580380;Gekijouban Mahouka koukou no rettousei: Hoshi o yobu shoujo;Gekijouban Mahouka koukou no rettousei: Hoshi o yobu shoujo;2017;90.0;6.9;488.0;
tt1548563;Gekijouban Makurosu F: Itsuwari no utahime;Gekijouban Makurosu F: Itsuwari no utahime;2009;119.0;6.9;222.0;
tt1566528;Gekijouban Makurosu F: Sayonara no tsubasa;Gekijouban Makurosu F: Sayonara no tsubasa;2011;114.0;7.1;135.0;
tt4214024;Gekijouban Mozu;Gekijouban Mozu;2015;116.0;4.8;203.0;
tt4219130;Gekijouban Psycho-Pass;Gekijouban Psycho-Pass;2015;113.0;7.2;3352.0;
tt3880898;Gekijouban Sekaiichi hatsukoi: Yokozawa Takafumi no baai;Gekijouban Sekaiichi hatsukoi: Yokozawa Takafumi no baai;2014;50.0;7.6;317.0;
tt1948563;Gekijouban Sengoku Basara: The Last Party;Gekijouban Sengoku Basara: The Last Party;2011;94.0;6.7;136.0;
tt0994794;Gekijouban Shakugan no Shana;Gekijouban Shakugan no Shana;2007;96.0;6.4;170.0;
tt1974262;Gekijouban Sora no otoshimono: Tokei jikake no enjeroido;Gekijouban Sora no otoshimono: Tokei jikake no enjeroido;2011;97.0;7.1;475.0;
tt1881045;Gekijouban SPEC: Ten;Gekijouban SPEC: Ten;2012;119.0;5.9;282.0;
tt2967286;Gekijouban Steins Gate: Fuka ryouiki no dejavu ;Gekijouban Steins Gate: Fuka ryouiki no dejavu ;2013;90.0;7.8;6615.0;
tt15830702;Gekijouban Sword Art Online the Movie: Progressive - Kuraki Yuuyami no Scherzo;Gekijouban Sword Art Online the Movie: Progressive - Kuraki Yuuyami no Scherzo;2022;101.0;7.4;80.0;
tt2507174;Gekijouban Tiger & Bunny: The Beginning;Gekijouban Tiger & Bunny: The Beginning;2012;88.0;6.7;173.0;
tt3204012;Gekijouban Tiger & Bunny: The Rising;Gekijouban Tiger & Bunny: The Rising;2014;108.0;6.8;204.0;
tt3163844;Gekijouban Toaru majutsu no indekkusu: Endyumion no kiseki;Gekijouban Toaru majutsu no indekkusu: Endyumion no kiseki;2013;90.0;6.5;395.0;
tt6344696;Gekijouban Toriniti sebun: Yuukyuu toshokan to rekinjutsu shoujo;Gekijouban Toriniti sebun: Yuukyuu toshokan to rekinjutsu shoujo;2017;55.0;6.4;232.0;
tt1547631;Gekijouban Trick: Reinouryokusha batoru roiyaru;Gekijouban Trick: Reinouryokusha batoru roiyaru;2010;119.0;5.9;207.0;
tt1587157;Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna;Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna;2010;49.0;6.4;1489.0;
tt0208178;Gekkô no sasayaki;Gekkô no sasayaki;1999;100.0;6.9;773.0;
tt3109828;Geld her oder Autsch'n!;Geld her oder Autsch'n!;2013;93.0;3.6;124.0;
tt0091103;Geld oder Leber!;Geld oder Leber!;1986;85.0;4.4;258.0;
tt1567312;Gelecekten Bir Gün;Gelecekten Bir Gün;2010;95.0;5.0;1051.0;
tt0070099;Gelin;Gelin;1973;92.0;7.7;1287.0;
tt2509660;Gelmeyen Bahar;Gelmeyen Bahar;2013;140.0;5.4;141.0;
tt3577616;Gelo;Gelo;2016;105.0;5.7;125.0;874575.0
tt0045807;Gelosia;Gelosia;1953;86.0;7.0;117.0;
tt0366544;Gémeaux;Géminis;2005;85.0;5.9;1141.0;
tt0200654;Gemide;Gemide;1998;102.0;8.0;13502.0;
tt0085582;Gemidos de placer;Gemidos de placer;1983;86.0;4.8;163.0;
tt0210302;Gemini;Sôseiji;1999;84.0;6.8;2266.0;
tt0327761;Gemini;Gemini;2002;147.0;6.1;883.0;
tt5795086;Gemini;Gemini;2017;93.0;5.4;4564.0;
tt7088074;Gemini Ganeshanum Suruli Raajanum;Gemini Ganeshanum Suruli Raajanum;2017;134.0;5.8;410.0;
tt1737796;Gemini Rising;Gemini Rising;2013;93.0;3.1;326.0;3500000.0
tt2788556;Gemma Bovery;Gemma Bovery;2014;99.0;6.4;5849.0;11349000.0
tt0782042;Gen;Gen;2006;105.0;3.9;3419.0;
tt0085218;Gen d'Hiroshima;Hadashi no Gen;1983;83.0;8.0;7193.0;
tt0171357;Gen d'Hiroshima 2;Hadashi no Gen 2;1986;85.0;7.3;1013.0;
tt0206334;Gen X Cops;Dak ging san yan lui;1999;113.0;5.8;2153.0;3900000.0
tt4182282;Genç Pehlivanlar;Genç Pehlivanlar;2016;90.0;6.6;144.0;
tt6594022;Genco;Genco;2017;80.0;4.5;127.0;
tt0291196;Gendai sei hanzai zekkyô hen: Riyû naki bôkô;Gendai sei hanzai zekkyô hen: Riyû naki bôkô;1969;71.0;6.3;117.0;
tt0043606;Gendarmes et Voleurs;Guardie e ladri;1951;105.0;7.7;1354.0;
tt0119242;Généalogies d'un crime;Généalogies d'un crime;1997;113.0;6.6;793.0;
tt1173708;Genenet al asmak;Genenet al asmak;2008;111.0;6.0;311.0;
tt6916502;General;General;2019;145.0;3.0;1805.0;3000000.0
tt7043534;General Commander;General Commander;2019;85.0;3.3;995.0;
tt1971403;General Education;General Education;2012;94.0;4.5;733.0;
tt1420543;General Nil;General Nil;2009;125.0;7.0;777.0;
tt0027665;General Spanky;General Spanky;1936;71.0;6.1;347.0;
tt0110950;Génération 90;Reality Bites;1994;99.0;6.6;46347.0;11500000.0
tt9389802;Generation Aami;Generation Aami;2018;118.0;7.6;766.0;
tt0171339;Generation Ax;Generation Ax;2001;78.0;3.1;102.0;
tt0459748;Generation P;Generation P;2011;112.0;6.8;3654.0;7000000.0
tt0075931;Génération Proteus;Demon Seed;1977;94.0;6.3;8241.0;
tt0112819;Génération sacrifiée;Dead Presidents;1995;119.0;6.9;20115.0;10000000.0
tt1718158;Generation Um...;Generation Um...;2012;97.0;4.0;3872.0;1700000.0
tt5668054;Generational Sins;Generational Sins;2017;90.0;7.2;1482.0;
tt1272014;Generazione mille euro;Generazione mille euro;2009;101.0;6.2;921.0;
tt8287690;Genèse;Genèse;2018;129.0;7.0;1006.0;1675000.0
tt3257582;Genesect et l'Éveil de la Légende;Gekijouban Pokketto monsutâ Besuto uisshu: Shinsoku no Genosekuto Myûtsû kakusei;2013;96.0;5.5;1160.0;
tt0109884;Genesi: La creazione e il diluvio;Genesi: La creazione e il diluvio;1994;91.0;5.7;487.0;
tt0091105;Genesis;Genesis;1986;105.0;6.8;112.0;
tt0293822;Genesis;Genesis;2001;80.0;3.3;117.0;
tt4469518;Genesis;Genesis;2018;114.0;3.3;921.0;
tt0112942;Genetic Force;Electra;1996;87.0;3.4;850.0;1000000.0
tt0045808;Geneviève;Genevieve;1953;86.0;7.1;2817.0;184950.0
tt4026044;Genezis;Genezis;2018;120.0;5.9;342.0;
tt1507283;Geng: Pengembaraan bermula;Geng: Pengembaraan bermula;2009;95.0;6.0;125.0;
tt0106997;Genghis Cohn;Genghis Cohn;1993;79.0;6.7;138.0;
tt0059219;Genghis Khan;Genghis Khan;1965;120.0;5.9;1978.0;3500000.0
tt1124364;Genghis Khan, la légende d'un conquérant;Tayna Chingis Khaana;2009;127.0;4.5;413.0;10000000.0
tt0128591;Génial ! Mes parents s'aiment;Operation Splitsville;1998;94.0;4.6;314.0;
tt6266984;Genis Aile 2: Her Türlü;Genis Aile 2: Her Türlü;2016;100.0;4.6;480.0;
tt5074618;Genis Aile: Yapistir;Genis Aile: Yapistir;2015;96.0;4.8;1174.0;
tt1509631;Genitori & figli:) - Agitare bene prima dell'uso;Genitori & figli:) - Agitare bene prima dell'uso;2010;110.0;5.5;557.0;
tt1703957;Genius;Genius;2016;104.0;6.6;18065.0;
tt7722258;Genius;Genius;2018;165.0;4.6;1417.0;
tt0037735;Genius at Work;Genius at Work;1946;61.0;5.3;286.0;
tt0962762;Genius Party;Genius Party;2007;85.0;7.1;1300.0;
tt1305678;Genius Party Beyond;Genius Party Beyond;2008;85.0;7.1;854.0;
tt0101943;Geniy;Geniy;1991;162.0;7.3;715.0;
tt1705064;Genji monogatari: Sennen no nazo;Genji monogatari: Sennen no nazo;2011;136.0;6.2;134.0;10000000.0
tt3615160;Genocidal Organ;Gyakusatsu kikan;2017;115.0;6.4;725.0;
tt3230608;Genomu hazâdo: Aru tensai kagakusha no 5-kakan;Genomu hazâdo: Aru tensai kagakusha no 5-kakan;2013;120.0;6.5;296.0;
tt3751300;Gente de Bién;Gente de bien;2014;86.0;6.7;443.0;
tt1047870;Gente de mala calidad;Gente de mala calidad;2008;90.0;5.4;395.0;
tt0424115;Gente Decente;Gente Decente;2004;80.0;3.8;107.0;
tt0072123;Gente di rispetto;Gente di rispetto;1975;113.0;6.4;332.0;
tt0382711;Gente di Roma;Gente di Roma;2003;100.0;6.4;414.0;
tt3091242;Gente en sitios;Gente en sitios;2013;79.0;5.6;942.0;
tt0291942;Gente pez;Gente pez;2001;89.0;4.6;363.0;2390310.0
tt0434969;Gentille;Gentille;2005;102.0;6.0;342.0;
tt0036859;Gentle Annie;Gentle Annie;1944;80.0;6.1;243.0;
tt0482389;Gentleman;Gentleman;1993;160.0;7.9;2228.0;650000.0
tt11470290;Gentleman;Gentleman;2020;144.0;7.1;278.0;
tt5815940;Gentleman;Gentleman;2016;144.0;7.1;1807.0;
tt0103747;Gentleman Babe;The Babe;1992;115.0;5.9;9160.0;
tt0042521;Gentleman cambrioleur;The Great Jewel Robber;1950;91.0;6.6;150.0;
tt0021224;Gentleman gangster;Outside the Law;1930;79.0;5.9;154.0;
tt0034778;Gentleman Jim;Gentleman Jim;1942;104.0;7.6;3210.0;
tt0063008;Gentleman Killer;Gentleman Jo... uccidi;1967;97.0;6.0;195.0;
tt0026402;Gentleman's Agreement;Gentleman's Agreement;1935;71.0;6.2;149.0;
tt0021906;Gentleman's Fate;Gentleman's Fate;1931;90.0;6.3;756.0;
tt2058617;Gentlemen;Gentlemen;2014;141.0;6.2;755.0;
tt0025165;Gentlemen Are Born;Gentlemen Are Born;1934;75.0;6.4;133.0;
tt1161418;Gentlemen Broncos;Gentlemen Broncos;2009;89.0;6.2;10988.0;10000000.0
tt5789976;Gentlemen cambrioleurs;King of Thieves;2018;108.0;5.5;12143.0;
tt0011221;Genuine;Genuine;1920;88.0;6.0;887.0;
tt0099642;Genuine Risk;Genuine Risk;1990;90.0;5.1;141.0;
tt1517239;Geobugi dallinda;Geobugi dallinda;2009;117.0;6.7;558.0;
tt0480685;Geochilmaru;Geochilmaru;2005;86.0;5.8;134.0;
tt3155604;Geograf globus propil;Geograf globus propil;2013;120.0;7.3;4759.0;4000000.0
tt2235902;Geography Club;Geography Club;2013;84.0;6.6;5480.0;6400000.0
tt10161238;Geolkapseu;Geolkapseu;2019;107.0;5.9;687.0;
tt1193490;Geomeun jip;Geomeun jip;2007;104.0;6.2;999.0;
tt5049302;Geomeun sajedeul;Geomeun sajedeul;2015;103.0;6.4;1698.0;
tt5442308;Geom-sa-oe-jeon;Geom-sa-oe-jeon;2016;126.0;6.6;2442.0;
tt2337981;Geon-chook-hak-gae-ron;Geon-chook-hak-gae-ron;2012;118.0;7.2;3290.0;
tt0048112;Geordie;Geordie;1955;93.0;6.9;762.0;
tt0459913;Georg;Georg;2007;105.0;6.5;371.0;2447380.0
tt0097417;Georg Elser - Einer aus Deutschland;Georg Elser - Einer aus Deutschland;1989;97.0;6.3;241.0;
tt0138464;George and Mildred;George and Mildred;1980;93.0;5.9;590.0;
tt0119188;George B.;George B.;1997;98.0;5.4;111.0;
tt11189056;George Reddy;George Reddy;2019;153.0;7.2;569.0;
tt6316170;George Takei's Allegiance;George Takei's Allegiance;2016;130.0;8.9;189.0;1000000.0
tt0262432;George Washington;George Washington;2000;89.0;7.3;7835.0;42000.0
tt0026403;George White's Scandals;George White's 1935 Scandals;1935;84.0;6.0;151.0;
tt0037736;George White's Scandals;George White's Scandals;1945;95.0;5.7;178.0;
tt0379797;Georges Bataille's Story of the Eye;Georges Bataille's Story of the Eye;2003;81.0;3.3;165.0;
tt0306892;Georges et le dragon;George and the Dragon;2004;93.0;5.7;3720.0;32000000.0
tt1310641;George's Intervention;George's Intervention;2009;93.0;5.3;176.0;
tt0381971;Georges le petit curieux;Curious George;2006;87.0;6.5;15599.0;50000000.0
tt1350484;Georges le petit curieux 2: Suivez ce singe!;Curious George 2: Follow That Monkey!;2009;80.0;5.6;1053.0;
tt4622340;Georges le petit curieux 3: Retour dans la jungle;Curious George 3: Back to the Jungle;2015;81.0;5.5;496.0;
tt0034318;Georges roi de la mode;Turned Out Nice Again;1941;81.0;6.6;158.0;
tt4669252;Georgetown;Georgetown;2019;99.0;5.9;856.0;
tt6188518;Georgettan's Pooram;Georgettan's Pooram;2017;155.0;3.8;424.0;1300000.0
tt0082404;Georgia;Four Friends;1981;114.0;7.1;1719.0;
tt0113158;Georgia;Georgia;1995;115.0;6.7;2806.0;
